Record ID,Employee ID,Employee Name,Team,Process,Date,Shift,Records Received,Records Processed,Records Pending,Errors,Rework,SLA Target,SLA Achieved,Processing Time,Working Hours,Quality Score,Attendance,Status,Productivity,Productivity %,Error Rate %,Accuracy %,Rework Rate %,SLA %,SLA Breach,Attendance %,Absenteeism %,Processing Ratio %,Opening Backlog,Closing Backlog,Backlog Status,Productivity Band,Quality Band,SLA Band
REC001283,EMP003,Employee 003,Team A,Document Verification,2026-08-02,General,93,88,5,2,0,95,80,3.21,8.0,97.53,Present,Partial,11.0,73.33,2.27,97.73,0.0,90.91,Yes,100,0,94.62,27433,27893,Backlog Exists,Low,Good,At Risk
REC001284,EMP004,Employee 004,Team A,Document Verification,2026-08-02,Night,35,33,2,2,0,95,30,3.13,4.0,93.48,Half Day,Partial,8.25,55.0,6.06,93.94,0.0,90.91,Yes,50,0,94.29,27433,27893,Backlog Exists,Low,Average,At Risk
REC001285,EMP005,Employee 005,Team A,Document Verification,2026-08-02,Night,126,120,6,4,1,95,118,5.12,8.0,97.0,Present,Partial,15.0,100.0,3.33,96.67,0.83,98.33,No,100,0,95.24,27433,27893,Backlog Exists,High,Good,Met
REC001286,EMP006,Employee 006,Team A,Document Verification,2026-08-02,Afternoon,101,96,5,4,3,95,87,4.31,8.0,95.44,Present,Partial,12.0,80.0,4.17,95.83,3.12,90.62,Yes,100,0,95.05,27433,27893,Backlog Exists,Average,Good,At Risk
REC001287,EMP007,Employee 007,Team A,Document Verification,2026-08-02,General,70,67,3,7,1,95,59,7.85,8.0,88.95,Present,Partial,8.38,55.83,10.45,89.55,1.49,88.06,Yes,100,0,95.71,27433,27893,Backlog Exists,Low,Needs Improvement,Breached
REC001288,EMP008,Employee 008,Team A,Document Verification,2026-08-02,General,105,100,5,5,2,95,90,4.03,8.0,94.53,Present,Partial,12.5,83.33,5.0,95.0,2.0,90.0,Yes,100,0,95.24,27433,27893,Backlog Exists,Average,Average,At Risk
REC001289,EMP009,Employee 009,Team A,Document Verification,2026-08-02,General,71,68,3,5,0,95,54,6.18,8.0,92.16,Present,Partial,8.5,56.67,7.35,92.65,0.0,79.41,Yes,100,0,95.77,27433,27893,Backlog Exists,Low,Average,Breached
REC001290,EMP010,Employee 010,Team A,Document Verification,2026-08-02,General,126,118,8,3,2,95,117,5.85,8.0,97.25,Present,Partial,14.75,98.33,2.54,97.46,1.69,99.15,No,100,0,93.65,27433,27893,Backlog Exists,High,Good,Met
REC001291,EMP011,Employee 011,Team B,Data Entry,2026-08-02,General,122,98,24,3,3,95,86,5.49,8.0,96.95,Present,Partial,12.25,81.67,3.06,96.94,3.06,87.76,Yes,100,0,80.33,27433,27893,Backlog Exists,Average,Good,Breached
REC001292,EMP012,Employee 012,Team B,Data Entry,2026-08-02,Afternoon,176,142,34,4,1,95,136,5.41,8.0,97.02,Present,Partial,17.75,100.0,2.82,97.18,0.7,95.77,No,100,0,80.68,27433,27893,Backlog Exists,High,Good,Met
REC001293,EMP013,Employee 013,Team B,Data Entry,2026-08-02,Night,140,113,27,3,4,95,104,4.34,8.0,97.75,Present,Partial,14.12,94.17,2.65,97.35,3.54,92.04,Yes,100,0,80.71,27433,27893,Backlog Exists,High,Good,At Risk
REC001294,EMP014,Employee 014,Team B,Data Entry,2026-08-02,Morning,119,97,22,6,2,95,88,5.24,8.0,93.77,Present,Partial,12.12,80.83,6.19,93.81,2.06,90.72,Yes,100,0,81.51,27433,27893,Backlog Exists,Average,Average,At Risk
REC001295,EMP015,Employee 015,Team B,Data Entry,2026-08-02,Night,47,38,9,3,1,95,33,6.41,8.0,92.66,Present,Partial,4.75,31.67,7.89,92.11,2.63,86.84,Yes,100,0,80.85,27433,27893,Backlog Exists,Low,Average,Breached
REC001296,EMP016,Employee 016,Team B,Data Entry,2026-08-02,Night,156,126,30,4,2,95,124,3.34,8.0,97.1,Present,Partial,15.75,100.0,3.17,96.83,1.59,98.41,No,100,0,80.77,27433,27893,Backlog Exists,High,Good,Met
REC001297,EMP017,Employee 017,Team B,Data Entry,2026-08-02,Afternoon,91,74,17,6,3,95,62,5.3,8.0,91.38,Present,Partial,9.25,61.67,8.11,91.89,4.05,83.78,Yes,100,0,81.32,27433,27893,Backlog Exists,Low,Average,Breached
REC001298,EMP018,Employee 018,Team B,Data Entry,2026-08-02,Morning,104,84,20,2,2,95,81,3.87,8.0,97.11,Present,Partial,10.5,70.0,2.38,97.62,2.38,96.43,No,100,0,80.77,27433,27893,Backlog Exists,Low,Good,Met
REC001299,EMP019,Employee 019,Team B,Data Entry,2026-08-02,Night,80,64,16,1,1,95,61,3.3,4.0,99.14,Half Day,Partial,16.0,100.0,1.56,98.44,1.56,95.31,No,50,0,80.0,27433,27893,Backlog Exists,High,Excellent,Met
REC001300,EMP020,Employee 020,Team B,Data Entry,2026-08-02,Afternoon,90,75,15,8,1,95,65,7.29,8.0,89.51,Present,Partial,9.38,62.5,10.67,89.33,1.33,86.67,Yes,100,0,83.33,27433,27893,Backlog Exists,Low,Needs Improvement,Breached
REC001301,EMP021,Employee 021,Team C,Application Processing,2026-08-02,Afternoon,142,104,38,1,3,95,96,5.11,8.0,98.57,Present,Partial,13.0,86.67,0.96,99.04,2.88,92.31,Yes,100,0,73.24,27433,27893,Backlog Exists,Average,Excellent,At Risk
REC001302,EMP022,Employee 022,Team C,Application Processing,2026-08-02,General,133,97,36,3,1,95,90,6.93,8.0,96.88,Present,Partial,12.12,80.83,3.09,96.91,1.03,92.78,Yes,100,0,72.93,27433,27893,Backlog Exists,Average,Good,At Risk
REC001303,EMP023,Employee 023,Team C,Application Processing,2026-08-02,Night,148,108,40,0,4,95,104,5.7,8.0,99.69,Present,Partial,13.5,90.0,0.0,100.0,3.7,96.3,No,100,0,72.97,27433,27893,Backlog Exists,High,Excellent,Met
REC001304,EMP024,Employee 024,Team C,Application Processing,2026-08-02,Night,0,0,0,0,0,95,0,3.8,0.0,93.41,Leave,Pending,0.0,0.0,0.0,100.0,0.0,0.0,Yes,0,100,0.0,27433,27893,Backlog Exists,Low,Average,Breached
REC001305,EMP025,Employee 025,Team C,Application Processing,2026-08-02,Afternoon,0,0,0,0,0,95,0,4.71,0.0,93.4,Leave,Pending,0.0,0.0,0.0,100.0,0.0,0.0,Yes,0,100,0.0,27433,27893,Backlog Exists,Low,Average,Breached
REC001306,EMP026,Employee 026,Team C,Application Processing,2026-08-02,Afternoon,152,111,41,3,4,95,103,6.3,8.0,97.4,Present,Partial,13.88,92.5,2.7,97.3,3.6,92.79,Yes,100,0,73.03,27433,27893,Backlog Exists,High,Good,At Risk
REC001307,EMP027,Employee 027,Team C,Application Processing,2026-08-02,Afternoon,93,68,25,4,2,95,60,5.89,8.0,94.77,Present,Partial,8.5,56.67,5.88,94.12,2.94,88.24,Yes,100,0,73.12,27433,27893,Backlog Exists,Low,Average,Breached
REC001308,EMP028,Employee 028,Team C,Application Processing,2026-08-02,Morning,79,58,21,4,1,95,53,7.42,8.0,93.61,Present,Partial,7.25,48.33,6.9,93.1,1.72,91.38,Yes,100,0,73.42,27433,27893,Backlog Exists,Low,Average,At Risk
REC001309,EMP029,Employee 029,Team C,Application Processing,2026-08-02,Morning,192,141,51,1,1,95,136,5.51,8.0,99.57,Present,Partial,17.62,100.0,0.71,99.29,0.71,96.45,No,100,0,73.44,27433,27893,Backlog Exists,High,Excellent,Met
REC001310,EMP030,Employee 030,Team C,Application Processing,2026-08-02,General,4,3,1,0,0,95,2,6.6,0.0,89.24,Absent,Partial,0.0,0.0,0.0,100.0,0.0,66.67,Yes,0,100,75.0,27433,27893,Backlog Exists,Low,Needs Improvement,Breached
REC001311,EMP031,Employee 031,Team D,Quality Review,2026-08-02,General,98,104,0,4,3,95,93,6.66,8.0,96.43,Present,Completed,13.0,86.67,3.85,96.15,2.88,89.42,Yes,100,0,106.12,27433,27893,Backlog Exists,Average,Good,Breached
REC001312,EMP032,Employee 032,Team D,Quality Review,2026-08-02,Afternoon,52,55,0,4,2,95,41,5.03,8.0,93.26,Present,Completed,6.88,45.83,7.27,92.73,3.64,74.55,Yes,100,0,105.77,27433,27893,Backlog Exists,Low,Average,Breached
REC001313,EMP033,Employee 033,Team D,Quality Review,2026-08-02,Morning,88,94,0,3,2,95,87,4.96,8.0,96.81,Present,Completed,11.75,78.33,3.19,96.81,2.13,92.55,Yes,100,0,106.82,27433,27893,Backlog Exists,Average,Good,At Risk
REC001314,EMP034,Employee 034,Team D,Quality Review,2026-08-02,Night,84,89,0,11,4,95,79,5.42,8.0,87.29,Present,Completed,11.12,74.17,12.36,87.64,4.49,88.76,Yes,100,0,105.95,27433,27893,Backlog Exists,Low,Needs Improvement,Breached
REC001315,EMP035,Employee 035,Team D,Quality Review,2026-08-02,Morning,82,88,0,3,3,95,82,3.05,7.5,96.75,Late,Completed,11.73,78.22,3.41,96.59,3.41,93.18,Yes,100,0,107.32,27433,27893,Backlog Exists,Average,Good,At Risk
REC001316,EMP036,Employee 036,Team D,Quality Review,2026-08-02,Night,83,89,0,6,2,95,80,5.32,8.0,93.17,Present,Completed,11.12,74.17,6.74,93.26,2.25,89.89,Yes,100,0,107.23,27433,27893,Backlog Exists,Low,Average,Breached
REC001317,EMP037,Employee 037,Team D,Quality Review,2026-08-02,Afternoon,116,124,0,3,2,95,114,4.89,8.0,97.61,Present,Completed,15.5,100.0,2.42,97.58,1.61,91.94,Yes,100,0,106.9,27433,27893,Backlog Exists,High,Good,At Risk
REC001318,EMP038,Employee 038,Team D,Quality Review,2026-08-02,General,76,81,0,2,1,95,73,6.08,7.5,97.8,Late,Completed,10.8,72.0,2.47,97.53,1.23,90.12,Yes,100,0,106.58,27433,27893,Backlog Exists,Low,Good,At Risk
REC001319,EMP039,Employee 039,Team D,Quality Review,2026-08-02,Morning,0,0,0,0,0,95,0,3.05,0.0,97.33,Absent,Pending,0.0,0.0,0.0,100.0,0.0,0.0,Yes,0,100,0.0,27433,27893,Backlog Exists,Low,Good,Breached
REC001320,EMP040,Employee 040,Team D,Quality Review,2026-08-02,Night,54,57,0,6,1,95,47,4.33,8.0,90.1,Present,Completed,7.12,47.5,10.53,89.47,1.75,82.46,Yes,100,0,105.56,27433,27893,Backlog Exists,Low,Average,Breached
REC001321,EMP001,Employee 001,Team A,Document Verification,2026-08-03,General,127,105,22,7,2,95,98,5.31,8.0,93.65,Present,Partial,13.12,87.5,6.67,93.33,1.9,93.33,Yes,100,0,82.68,27893,29322,Backlog Exists,Average,Average,At Risk
REC001322,EMP002,Employee 002,Team A,Document Verification,2026-08-03,General,116,96,20,5,3,95,84,4.39,8.0,94.3,Present,Partial,12.0,80.0,5.21,94.79,3.12,87.5,Yes,100,0,82.76,27893,29322,Backlog Exists,Average,Average,Breached
REC001323,EMP003,Employee 003,Team A,Document Verification,2026-08-03,General,105,87,18,3,2,95,79,3.07,8.0,96.59,Present,Partial,10.88,72.5,3.45,96.55,2.3,90.8,Yes,100,0,82.86,27893,29322,Backlog Exists,Low,Good,At Risk
REC001324,EMP004,Employee 004,Team A,Document Verification,2026-08-03,Night,87,72,15,3,0,95,64,5.6,8.0,96.09,Present,Partial,9.0,60.0,4.17,95.83,0.0,88.89,Yes,100,0,82.76,27893,29322,Backlog Exists,Low,Good,Breached
REC001325,EMP005,Employee 005,Team A,Document Verification,2026-08-03,Night,157,130,27,3,2,95,126,6.33,8.0,97.94,Present,Partial,16.25,100.0,2.31,97.69,1.54,96.92,No,100,0,82.8,27893,29322,Backlog Exists,High,Good,Met
REC001326,EMP006,Employee 006,Team A,Document Verification,2026-08-03,Afternoon,83,68,15,3,1,95,59,5.13,8.0,95.08,Present,Partial,8.5,56.67,4.41,95.59,1.47,86.76,Yes,100,0,81.93,27893,29322,Backlog Exists,Low,Good,Breached
REC001327,EMP007,Employee 007,Team A,Document Verification,2026-08-03,General,81,67,14,5,1,95,54,4.83,8.0,92.25,Present,Partial,8.38,55.83,7.46,92.54,1.49,80.6,Yes,100,0,82.72,27893,29322,Backlog Exists,Low,Average,Breached
REC001328,EMP008,Employee 008,Team A,Document Verification,2026-08-03,General,90,74,16,4,1,95,69,5.53,8.0,94.71,Present,Partial,9.25,61.67,5.41,94.59,1.35,93.24,Yes,100,0,82.22,27893,29322,Backlog Exists,Low,Average,At Risk
REC001329,EMP009,Employee 009,Team A,Document Verification,2026-08-03,General,83,68,15,6,1,95,54,4.22,8.0,91.24,Present,Partial,8.5,56.67,8.82,91.18,1.47,79.41,Yes,100,0,81.93,27893,29322,Backlog Exists,Low,Average,Breached
REC001330,EMP010,Employee 010,Team A,Document Verification,2026-08-03,General,163,138,25,3,4,95,136,6.08,8.0,97.76,Present,Partial,17.25,100.0,2.17,97.83,2.9,98.55,No,100,0,84.66,27893,29322,Backlog Exists,High,Good,Met
REC001331,EMP011,Employee 011,Team B,Data Entry,2026-08-03,General,104,46,58,1,1,95,43,4.92,4.0,97.44,Half Day,Partial,11.5,76.67,2.17,97.83,2.17,93.48,Yes,50,0,44.23,27893,29322,Backlog Exists,Average,Good,At Risk
REC001332,EMP012,Employee 012,Team B,Data Entry,2026-08-03,Afternoon,209,93,116,2,2,95,87,4.85,8.0,97.53,Present,Partial,11.62,77.5,2.15,97.85,2.15,93.55,Yes,100,0,44.5,27893,29322,Backlog Exists,Average,Good,At Risk
REC001333,EMP013,Employee 013,Team B,Data Entry,2026-08-03,Night,148,66,82,3,1,95,58,4.82,8.0,94.83,Present,Partial,8.25,55.0,4.55,95.45,1.52,87.88,Yes,100,0,44.59,27893,29322,Backlog Exists,Low,Average,Breached
REC001334,EMP014,Employee 014,Team B,Data Entry,2026-08-03,Morning,210,93,117,3,3,95,85,5.08,8.0,97.05,Present,Partial,11.62,77.5,3.23,96.77,3.23,91.4,Yes,100,0,44.29,27893,29322,Backlog Exists,Average,Good,At Risk
REC001335,EMP015,Employee 015,Team B,Data Entry,2026-08-03,Night,89,40,49,5,1,95,32,6.16,8.0,88.24,Present,Partial,5.0,33.33,12.5,87.5,2.5,80.0,Yes,100,0,44.94,27893,29322,Backlog Exists,Low,Needs Improvement,Breached
REC001336,EMP016,Employee 016,Team B,Data Entry,2026-08-03,Night,245,109,136,2,1,95,104,4.53,8.0,98.39,Present,Partial,13.62,90.83,1.83,98.17,0.92,95.41,No,100,0,44.49,27893,29322,Backlog Exists,High,Excellent,Met
REC001337,EMP017,Employee 017,Team B,Data Entry,2026-08-03,Afternoon,209,93,116,8,5,95,80,5.15,8.0,91.68,Present,Partial,11.62,77.5,8.6,91.4,5.38,86.02,Yes,100,0,44.5,27893,29322,Backlog Exists,Average,Average,Breached
REC001338,EMP018,Employee 018,Team B,Data Entry,2026-08-03,Morning,173,77,96,4,2,95,70,3.59,8.0,94.25,Present,Partial,9.62,64.17,5.19,94.81,2.6,90.91,Yes,100,0,44.51,27893,29322,Backlog Exists,Low,Average,At Risk
REC001339,EMP019,Employee 019,Team B,Data Entry,2026-08-03,Night,0,0,0,0,0,95,0,3.54,0.0,97.29,Leave,Pending,0.0,0.0,0.0,100.0,0.0,0.0,Yes,0,100,0.0,27893,29322,Backlog Exists,Low,Good,Breached
REC001340,EMP020,Employee 020,Team B,Data Entry,2026-08-03,Afternoon,169,77,92,6,2,95,56,7.46,8.0,91.64,Present,Partial,9.62,64.17,7.79,92.21,2.6,72.73,Yes,100,0,45.56,27893,29322,Backlog Exists,Low,Average,Breached
REC001341,EMP021,Employee 021,Team C,Application Processing,2026-08-03,Afternoon,181,127,54,1,3,95,119,4.1,8.0,99.02,Present,Partial,15.88,100.0,0.79,99.21,2.36,93.7,Yes,100,0,70.17,27893,29322,Backlog Exists,High,Excellent,At Risk
REC001342,EMP022,Employee 022,Team C,Application Processing,2026-08-03,General,103,72,31,3,1,95,69,3.34,8.0,96.24,Present,Partial,9.0,60.0,4.17,95.83,1.39,95.83,No,100,0,69.9,27893,29322,Backlog Exists,Low,Good,Met
REC001343,EMP023,Employee 023,Team C,Application Processing,2026-08-03,Night,158,111,47,2,2,95,105,4.15,8.0,98.04,Present,Partial,13.88,92.5,1.8,98.2,1.8,94.59,Yes,100,0,70.25,27893,29322,Backlog Exists,High,Excellent,At Risk
REC001344,EMP024,Employee 024,Team C,Application Processing,2026-08-03,Night,126,88,38,4,1,95,83,5.04,8.0,95.53,Present,Partial,11.0,73.33,4.55,95.45,1.14,94.32,Yes,100,0,69.84,27893,29322,Backlog Exists,Low,Good,At Risk
REC001345,EMP025,Employee 025,Team C,Application Processing,2026-08-03,Afternoon,123,86,37,5,2,95,72,6.73,8.0,93.65,Present,Partial,10.75,71.67,5.81,94.19,2.33,83.72,Yes,100,0,69.92,27893,29322,Backlog Exists,Low,Average,Breached
REC001346,EMP026,Employee 026,Team C,Application Processing,2026-08-03,Afternoon,179,125,54,3,4,95,117,5.37,8.0,97.97,Present,Partial,15.62,100.0,2.4,97.6,3.2,93.6,Yes,100,0,69.83,27893,29322,Backlog Exists,High,Good,At Risk
REC001347,EMP027,Employee 027,Team C,Application Processing,2026-08-03,Afternoon,148,104,44,3,1,95,90,4.22,8.0,97.47,Present,Partial,13.0,86.67,2.88,97.12,0.96,86.54,Yes,100,0,70.27,27893,29322,Backlog Exists,Average,Good,Breached
REC001348,EMP028,Employee 028,Team C,Application Processing,2026-08-03,Morning,91,63,28,5,1,95,57,4.81,7.5,91.6,Late,Partial,8.4,56.0,7.94,92.06,1.59,90.48,Yes,100,0,69.23,27893,29322,Backlog Exists,Low,Average,At Risk
REC001349,EMP029,Employee 029,Team C,Application Processing,2026-08-03,Morning,183,128,55,0,1,95,123,5.81,8.0,99.76,Present,Partial,16.0,100.0,0.0,100.0,0.78,96.09,No,100,0,69.95,27893,29322,Backlog Exists,High,Excellent,Met
REC001350,EMP030,Employee 030,Team C,Application Processing,2026-08-03,General,74,52,22,3,1,95,43,4.25,8.0,93.45,Present,Partial,6.5,43.33,5.77,94.23,1.92,82.69,Yes,100,0,70.27,27893,29322,Backlog Exists,Low,Average,Breached
REC001351,EMP031,Employee 031,Team D,Quality Review,2026-08-03,General,110,113,0,7,3,95,99,3.19,8.0,93.39,Present,Completed,14.12,94.17,6.19,93.81,2.65,87.61,Yes,100,0,102.73,27893,29322,Backlog Exists,High,Average,Breached
REC001352,EMP032,Employee 032,Team D,Quality Review,2026-08-03,Afternoon,86,88,0,11,2,95,69,7.34,8.0,88.03,Present,Completed,11.0,73.33,12.5,87.5,2.27,78.41,Yes,100,0,102.33,27893,29322,Backlog Exists,Low,Needs Improvement,Breached
REC001353,EMP033,Employee 033,Team D,Quality Review,2026-08-03,Morning,111,114,0,6,4,95,104,5.22,8.0,94.95,Present,Completed,14.25,95.0,5.26,94.74,3.51,91.23,Yes,100,0,102.7,27893,29322,Backlog Exists,High,Average,At Risk
REC001354,EMP034,Employee 034,Team D,Quality Review,2026-08-03,Night,48,49,0,6,2,95,43,6.15,4.0,87.03,Half Day,Completed,12.25,81.67,12.24,87.76,4.08,87.76,Yes,50,0,102.08,27893,29322,Backlog Exists,Average,Needs Improvement,Breached
REC001355,EMP035,Employee 035,Team D,Quality Review,2026-08-03,Morning,97,100,0,2,1,95,95,4.2,7.5,97.87,Late,Completed,13.33,88.89,2.0,98.0,1.0,95.0,No,100,0,103.09,27893,29322,Backlog Exists,Average,Good,Met
REC001356,EMP036,Employee 036,Team D,Quality Review,2026-08-03,Night,108,111,0,5,2,95,103,4.42,8.0,95.75,Present,Completed,13.88,92.5,4.5,95.5,1.8,92.79,Yes,100,0,102.78,27893,29322,Backlog Exists,High,Good,At Risk
REC001357,EMP037,Employee 037,Team D,Quality Review,2026-08-03,Afternoon,145,150,0,3,1,95,136,6.48,8.0,98.0,Present,Completed,18.75,100.0,2.0,98.0,0.67,90.67,Yes,100,0,103.45,27893,29322,Backlog Exists,High,Excellent,At Risk
REC001358,EMP038,Employee 038,Team D,Quality Review,2026-08-03,General,97,100,0,6,2,95,94,6.87,8.0,94.43,Present,Completed,12.5,83.33,6.0,94.0,2.0,94.0,Yes,100,0,103.09,27893,29322,Backlog Exists,Average,Average,At Risk
REC001359,EMP039,Employee 039,Team D,Quality Review,2026-08-03,Morning,84,87,0,4,3,95,84,6.49,8.0,95.28,Present,Completed,10.88,72.5,4.6,95.4,3.45,96.55,No,100,0,103.57,27893,29322,Backlog Exists,Low,Good,Met
REC001360,EMP040,Employee 040,Team D,Quality Review,2026-08-03,Night,55,59,0,6,0,95,49,5.83,8.0,89.59,Present,Completed,7.38,49.17,10.17,89.83,0.0,83.05,Yes,100,0,107.27,27893,29322,Backlog Exists,Low,Needs Improvement,Breached
REC001361,EMP001,Employee 001,Team A,Document Verification,2026-08-04,General,99,94,5,6,1,95,89,3.2,8.0,93.27,Present,Partial,11.75,78.33,6.38,93.62,1.06,94.68,Yes,100,0,94.95,29322,30433,Backlog Exists,Average,Average,At Risk
REC001362,EMP002,Employee 002,Team A,Document Verification,2026-08-04,General,108,102,6,3,3,95,93,4.39,8.0,97.28,Present,Partial,12.75,85.0,2.94,97.06,2.94,91.18,Yes,100,0,94.44,29322,30433,Backlog Exists,Average,Good,At Risk
REC001363,EMP003,Employee 003,Team A,Document Verification,2026-08-04,General,116,109,7,8,3,95,97,4.24,8.0,93.1,Present,Partial,13.62,90.83,7.34,92.66,2.75,88.99,Yes,100,0,93.97,29322,30433,Backlog Exists,High,Average,Breached
REC001364,EMP004,Employee 004,Team A,Document Verification,2026-08-04,Night,109,102,7,4,1,95,94,6.24,8.0,95.85,Present,Partial,12.75,85.0,3.92,96.08,0.98,92.16,Yes,100,0,93.58,29322,30433,Backlog Exists,Average,Good,At Risk
REC001365,EMP005,Employee 005,Team A,Document Verification,2026-08-04,Night,143,134,9,2,5,95,132,3.97,8.0,98.41,Present,Partial,16.75,100.0,1.49,98.51,3.73,98.51,No,100,0,93.71,29322,30433,Backlog Exists,High,Excellent,Met
REC001366,EMP006,Employee 006,Team A,Document Verification,2026-08-04,Afternoon,98,92,6,4,2,95,78,5.43,8.0,95.12,Present,Partial,11.5,76.67,4.35,95.65,2.17,84.78,Yes,100,0,93.88,29322,30433,Backlog Exists,Average,Good,Breached
REC001367,EMP007,Employee 007,Team A,Document Verification,2026-08-04,General,61,58,3,5,1,95,47,7.34,8.0,90.8,Present,Partial,7.25,48.33,8.62,91.38,1.72,81.03,Yes,100,0,95.08,29322,30433,Backlog Exists,Low,Average,Breached
REC001368,EMP008,Employee 008,Team A,Document Verification,2026-08-04,General,80,76,4,5,1,95,72,5.25,8.0,93.21,Present,Partial,9.5,63.33,6.58,93.42,1.32,94.74,Yes,100,0,95.0,29322,30433,Backlog Exists,Low,Average,At Risk
REC001369,EMP009,Employee 009,Team A,Document Verification,2026-08-04,General,67,63,4,3,0,95,50,4.83,7.5,94.65,Late,Partial,8.4,56.0,4.76,95.24,0.0,79.37,Yes,100,0,94.03,29322,30433,Backlog Exists,Low,Average,Breached
REC001370,EMP010,Employee 010,Team A,Document Verification,2026-08-04,General,123,115,8,2,1,95,112,4.84,8.0,98.15,Present,Partial,14.38,95.83,1.74,98.26,0.87,97.39,No,100,0,93.5,29322,30433,Backlog Exists,High,Excellent,Met
REC001371,EMP011,Employee 011,Team B,Data Entry,2026-08-04,General,128,78,50,5,0,95,72,4.14,8.0,93.24,Present,Partial,9.75,65.0,6.41,93.59,0.0,92.31,Yes,100,0,60.94,29322,30433,Backlog Exists,Low,Average,At Risk
REC001372,EMP012,Employee 012,Team B,Data Entry,2026-08-04,Afternoon,195,119,76,0,2,95,111,3.15,8.0,99.64,Present,Partial,14.88,99.17,0.0,100.0,1.68,93.28,Yes,100,0,61.03,29322,30433,Backlog Exists,High,Excellent,At Risk
REC001373,EMP013,Employee 013,Team B,Data Entry,2026-08-04,Night,168,103,65,6,2,95,94,3.08,8.0,93.84,Present,Partial,12.88,85.83,5.83,94.17,1.94,91.26,Yes,100,0,61.31,29322,30433,Backlog Exists,Average,Average,At Risk
REC001374,EMP014,Employee 014,Team B,Data Entry,2026-08-04,Morning,194,118,76,8,3,95,111,6.77,8.0,93.08,Present,Partial,14.75,98.33,6.78,93.22,2.54,94.07,Yes,100,0,60.82,29322,30433,Backlog Exists,High,Average,At Risk
REC001375,EMP015,Employee 015,Team B,Data Entry,2026-08-04,Night,131,80,51,9,1,95,60,5.87,8.0,89.25,Present,Partial,10.0,66.67,11.25,88.75,1.25,75.0,Yes,100,0,61.07,29322,30433,Backlog Exists,Low,Needs Improvement,Breached
REC001376,EMP016,Employee 016,Team B,Data Entry,2026-08-04,Night,185,113,72,1,3,95,108,4.28,8.0,99.52,Present,Partial,14.12,94.17,0.88,99.12,2.65,95.58,No,100,0,61.08,29322,30433,Backlog Exists,High,Excellent,Met
REC001377,EMP017,Employee 017,Team B,Data Entry,2026-08-04,Afternoon,179,109,70,12,8,95,98,3.33,8.0,89.14,Present,Partial,13.62,90.83,11.01,88.99,7.34,89.91,Yes,100,0,60.89,29322,30433,Backlog Exists,High,Needs Improvement,Breached
REC001378,EMP018,Employee 018,Team B,Data Entry,2026-08-04,Morning,0,0,0,0,0,95,0,6.26,0.0,96.03,Leave,Pending,0.0,0.0,0.0,100.0,0.0,0.0,Yes,0,100,0.0,29322,30433,Backlog Exists,Low,Good,Breached
REC001379,EMP019,Employee 019,Team B,Data Entry,2026-08-04,Night,173,106,67,1,1,95,100,5.75,8.0,98.6,Present,Partial,13.25,88.33,0.94,99.06,0.94,94.34,Yes,100,0,61.27,29322,30433,Backlog Exists,Average,Excellent,At Risk
REC001380,EMP020,Employee 020,Team B,Data Entry,2026-08-04,Afternoon,140,86,54,6,1,95,68,5.95,8.0,92.98,Present,Partial,10.75,71.67,6.98,93.02,1.16,79.07,Yes,100,0,61.43,29322,30433,Backlog Exists,Low,Average,Breached
REC001381,EMP021,Employee 021,Team C,Application Processing,2026-08-04,Afternoon,136,100,36,2,3,95,97,4.75,8.0,98.34,Present,Partial,12.5,83.33,2.0,98.0,3.0,97.0,No,100,0,73.53,29322,30433,Backlog Exists,Average,Excellent,Met
